,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
212,84657,38.81494,-111.9393,Sigurd,UT,Utah,TRUE,,526,9.8,49041,Sevier,"{""49041"": ""100""}",Sevier,49041,FALSE,FALSE,America/Denver
213,84660,40.06445,-111.56862,Spanish Fork,UT,Utah,TRUE,,42027,116.4,49049,Utah,"{""49049"": ""100""}",Utah,49049,FALSE,FALSE,America/Denver
214,84662,39.43194,-111.47365,Spring City,UT,Utah,TRUE,,1437,7,49039,Sanpete,"{""49039"": ""100""}",Sanpete,49039,FALSE,FALSE,America/Denver
215,84663,40.16568,-111.49505,Springville,UT,Utah,TRUE,,34063,96.1,49049,Utah,"{""49049"": ""100""}",Utah,49049,FALSE,FALSE,America/Denver
216,84664,40.11509,-111.56511,Mapleton,UT,Utah,TRUE,,9586,216.7,49049,Utah,"{""49049"": ""100""}",Utah,49049,FALSE,FALSE,America/Denver
217,84665,39.19799,-111.66517,Sterling,UT,Utah,TRUE,,551,9.4,49039,Sanpete,"{""49039"": ""100""}",Sanpete,49039,FALSE,FALSE,America/Denver
218,84667,39.49209,-111.65333,Wales,UT,Utah,TRUE,,392,9.3,49039,Sanpete,"{""49039"": ""100""}",Sanpete,49039,FALSE,FALSE,America/Denver
219,84701,38.67463,-111.83313,Richfield,UT,Utah,TRUE,,9005,13,49041,Sevier,"{""49041"": ""100""}",Sevier,49041,FALSE,FALSE,America/Denver
220,84710,37.4756,-112.49915,Alton,UT,Utah,TRUE,,218,2.7,49025,Kane,"{""49025"": ""100""}",Kane,49025,FALSE,FALSE,America/Denver
221,84711,38.67624,-112.00587,Annabella,UT,Utah,TRUE,,843,9,49041,Sevier,"{""49041"": ""100""}",Sevier,49041,FALSE,FALSE,America/Denver
222,84712,37.99958,-111.94426,Antimony,UT,Utah,TRUE,,115,0.2,49017,Garfield,"{""49017"": ""73.13"", ""49031"": ""26.87""}",Garfield|Piute,49017|49031,FALSE,FALSE,America/Denver
223,84713,38.32633,-112.54937,Beaver,UT,Utah,TRUE,,3484,13.2,49001,Beaver,"{""49001"": ""99.26"", ""49027"": ""0.74""}",Beaver|Millard,49001|49027,FALSE,FALSE,America/Denver
224,84714,37.8477,-113.72807,Beryl,UT,Utah,TRUE,,703,0.7,49021,Iron,"{""49021"": ""100""}",Iron,49021,FALSE,FALSE,America/Denver
225,84715,38.28997,-111.54894,Bicknell,UT,Utah,TRUE,,328,4.4,49055,Wayne,"{""49055"": ""100""}",Wayne,49055,FALSE,FALSE,America/Denver
226,84716,37.96476,-111.44665,Boulder,UT,Utah,TRUE,,338,0.5,49017,Garfield,"{""49017"": ""100""}",Garfield,49017,FALSE,FALSE,America/Denver
227,84718,37.53954,-112.04512,Cannonville,UT,Utah,TRUE,,322,4.2,49017,Garfield,"{""49017"": ""93.65"", ""49025"": ""6.35""}",Garfield|Kane,49017|49025,FALSE,FALSE,America/Denver
228,84719,37.67542,-112.80149,Brian Head,UT,Utah,TRUE,,69,0.4,49021,Iron,"{""49021"": ""100""}",Iron,49021,FALSE,FALSE,America/Denver
