,,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
139,0.343209877,85340,33.50984,-112.41317,Litchfield Park,AZ,Arizona,TRUE,,35316,452.6,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
140,0.345679012,85341,31.87377,-112.78476,Lukeville,AZ,Arizona,TRUE,,0,0,4019,Pima,"{""04019"": ""100""}",Pima,4019,FALSE,FALSE,America/Phoenix
141,0.348148148,85342,33.94479,-112.45305,Morristown,AZ,Arizona,TRUE,,1637,1.4,4013,Maricopa,"{""04013"": ""97.21"", ""04025"": ""2.79""}",Maricopa|Yavapai,04013|04025,FALSE,FALSE,America/Phoenix
142,0.350617284,85343,33.33909,-112.6891,Palo Verde,AZ,Arizona,TRUE,,205,9.9,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
143,0.35308642,85344,34.07552,-114.22197,Parker,AZ,Arizona,TRUE,,10495,9.5,4012,La Paz,"{""04012"": ""100""}",La Paz,4012,FALSE,FALSE,America/Phoenix
144,0.355555556,85345,33.57196,-112.24617,Peoria,AZ,Arizona,TRUE,,57351,1696.4,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
145,0.358024691,85346,33.63625,-114.14619,Quartzsite,AZ,Arizona,TRUE,,4248,2.6,4012,La Paz,"{""04012"": ""100""}",La Paz,4012,FALSE,FALSE,America/Phoenix
146,0.360493827,85347,32.79743,-113.78962,Roll,AZ,Arizona,TRUE,,608,1.1,4027,Yuma,"{""04027"": ""100""}",Yuma,4027,FALSE,FALSE,America/Phoenix
147,0.362962963,85348,33.70873,-113.71442,Salome,AZ,Arizona,TRUE,,2537,2.2,4012,La Paz,"{""04012"": ""100""}",La Paz,4012,FALSE,FALSE,America/Phoenix
148,0.365432099,85349,32.49738,-114.7524,San Luis,AZ,Arizona,TRUE,,31488,677.5,4027,Yuma,"{""04027"": ""100""}",Yuma,4027,FALSE,FALSE,America/Phoenix
149,0.367901235,85350,32.55352,-114.6974,Somerton,AZ,Arizona,TRUE,,22593,88.6,4027,Yuma,"{""04027"": ""100""}",Yuma,4027,FALSE,FALSE,America/Phoenix
150,0.37037037,85351,33.60645,-112.2821,Sun City,AZ,Arizona,TRUE,,28528,1014.3,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
151,0.372839506,85352,32.71939,-113.83951,Tacna,AZ,Arizona,TRUE,,500,3.1,4027,Yuma,"{""04027"": ""100""}",Yuma,4027,FALSE,FALSE,America/Phoenix
152,0.375308642,85353,33.41824,-112.27288,Tolleson,AZ,Arizona,TRUE,,42801,762.1,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
153,0.377777778,85354,33.43316,-113.04897,Tonopah,AZ,Arizona,TRUE,,7719,5,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
154,0.380246914,85355,33.57623,-112.45385,Waddell,AZ,Arizona,TRUE,,12998,142.7,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
155,0.382716049,85356,32.68901,-114.16228,Wellton,AZ,Arizona,TRUE,,5191,12.1,4027,Yuma,"{""04027"": ""100""}",Yuma,4027,FALSE,FALSE,America/Phoenix
156,0.385185185,85357,33.97768,-113.50324,Wenden,AZ,Arizona,TRUE,,408,0.3,4012,La Paz,"{""04012"": ""100""}",La Paz,4012,FALSE,FALSE,America/Phoenix
157,0.387654321,85360,34.70927,-113.56826,Wikieup,AZ,Arizona,TRUE,,128,0.1,4015,Mohave,"{""04015"": ""100""}",Mohave,4015,FALSE,FALSE,America/Phoenix
158,0.390123457,85361,33.76398,-112.61468,Wittmann,AZ,Arizona,TRUE,,6368,20.7,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
159,0.392592593,85362,34.27995,-112.83475,Yarnell,AZ,Arizona,TRUE,,739,4,4025,Yavapai,"{""04025"": ""100""}",Yavapai,4025,FALSE,FALSE,America/Phoenix
160,0.395061728,85363,33.58446,-112.30505,Youngtown,AZ,Arizona,TRUE,,6802,1652.7,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
161,0.397530864,85364,32.70312,-114.65882,Yuma,AZ,Arizona,TRUE,,74333,727.4,4027,Yuma,"{""04027"": ""100""}",Yuma,4027,FALSE,FALSE,America/Phoenix
162,0.4,85365,33.07894,-114.15047,Yuma,AZ,Arizona,TRUE,,50865,14.3,4027,Yuma,"{""04027"": ""100""}",Yuma,4027,FALSE,FALSE,America/Phoenix
163,0.402469136,85367,32.67173,-114.39553,Yuma,AZ,Arizona,TRUE,,22897,194.9,4027,Yuma,"{""04027"": ""100""}",Yuma,4027,FALSE,FALSE,America/Phoenix
164,0.404938272,85371,33.82863,-114.37582,Poston,AZ,Arizona,TRUE,,290,0.6,4012,La Paz,"{""04012"": ""100""}",La Paz,4012,FALSE,FALSE,America/Phoenix
165,0.407407407,85373,33.67381,-112.29959,Sun City,AZ,Arizona,TRUE,,19360,656,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
166,0.409876543,85374,33.64402,-112.37672,Surprise,AZ,Arizona,TRUE,,48430,1151.2,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
167,0.412345679,85375,33.68563,-112.36604,Sun City West,AZ,Arizona,TRUE,,29452,617.8,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
168,0.414814815,85377,33.82433,-111.91526,Carefree,AZ,Arizona,TRUE,,3333,152,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
169,0.417283951,85379,33.6021,-112.37355,Surprise,AZ,Arizona,TRUE,,47663,1710.3,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
170,0.419753086,85381,33.60956,-112.23168,Peoria,AZ,Arizona,TRUE,,24997,1451.5,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
171,0.422222222,85382,33.65509,-112.24747,Peoria,AZ,Arizona,TRUE,,38890,1517.2,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
172,0.424691358,85383,33.80236,-112.247,Peoria,AZ,Arizona,TRUE,,55327,223.2,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
173,0.427160494,85387,33.7128,-112.43806,Surprise,AZ,Arizona,TRUE,,10512,74.3,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
174,0.42962963,85388,33.6079,-112.43383,Surprise,AZ,Arizona,TRUE,,30817,907,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
175,0.432098765,85390,33.89445,-112.86018,Wickenburg,AZ,Arizona,TRUE,,9314,6.1,4013,Maricopa,"{""04013"": ""91.66"", ""04025"": ""8.34""}",Maricopa|Yavapai,04013|04025,FALSE,FALSE,America/Phoenix
176,0.434567901,85392,33.4778,-112.30938,Avondale,AZ,Arizona,TRUE,,39054,1593.2,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
177,0.437037037,85395,33.47907,-112.39452,Goodyear,AZ,Arizona,TRUE,,30491,824.6,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
178,0.439506173,85396,33.52694,-112.65073,Buckeye,AZ,Arizona,TRUE,,20905,97.6,4013,Maricopa,"{""04013"": ""100""}",Maricopa,4013,FALSE,FALSE,America/Phoenix
179,0.441975309,85501,33.5391,-110.75344,Globe,AZ,Arizona,TRUE,,12805,8.8,4007,Gila,"{""04007"": ""100""}",Gila,4007,FALSE,FALSE,America/Phoenix
180,0.444444444,85530,33.1062,-110.23732,Bylas,AZ,Arizona,TRUE,,1771,1.6,4009,Graham,"{""04009"": ""100""}",Graham,4009,FALSE,FALSE,America/Phoenix
181,0.44691358,85531,32.87715,-109.78936,Central,AZ,Arizona,TRUE,,323,29.9,4009,Graham,"{""04009"": ""100""}",Graham,4009,FALSE,FALSE,America/Phoenix
182,0.449382716,85533,33.32098,-109.38563,Clifton,AZ,Arizona,TRUE,,3361,1.1,4011,Greenlee,"{""04011"": ""99.69"", ""04009"": ""0.31""}",Greenlee|Graham,04011|04009,FALSE,FALSE,America/Phoenix
183,0.451851852,85534,32.75427,-109.14059,Duncan,AZ,Arizona,TRUE,,2753,2.4,4011,Greenlee,"{""04011"": ""100""}",Greenlee,4011,FALSE,FALSE,America/Phoenix
184,0.454320988,85535,32.98992,-109.91384,Eden,AZ,Arizona,TRUE,,0,0,4009,Graham,"{""04009"": ""100""}",Graham,4009,FALSE,FALSE,America/Phoenix
185,0.456790123,85536,33.13902,-110.00261,Fort Thomas,AZ,Arizona,TRUE,,440,1.2,4009,Graham,"{""04009"": ""100""}",Graham,4009,FALSE,FALSE,America/Phoenix
186,0.459259259,85539,33.36098,-110.913,Miami,AZ,Arizona,TRUE,,4424,30.4,4007,Gila,"{""04007"": ""94.89"", ""04021"": ""5.11""}",Gila|Pinal,04007|04021,FALSE,FALSE,America/Phoenix
187,0.461728395,85540,32.97739,-109.35748,Morenci,AZ,Arizona,TRUE,,3380,13,4011,Greenlee,"{""04011"": ""100""}",Greenlee,4011,FALSE,FALSE,America/Phoenix
188,0.464197531,85541,34.19483,-111.3052,Payson,AZ,Arizona,TRUE,,21661,10.7,4007,Gila,"{""04007"": ""100""}",Gila,4007,FALSE,FALSE,America/Phoenix
189,0.466666667,85542,33.29655,-110.30316,Peridot,AZ,Arizona,TRUE,,3700,6.5,4009,Graham,"{""04009"": ""84.42"", ""04007"": ""15.58""}",Graham|Gila,04009|04007,FALSE,FALSE,America/Phoenix
190,0.469135802,85543,32.98253,-109.96759,Pima,AZ,Arizona,TRUE,,3552,2.3,4009,Graham,"{""04009"": ""100""}",Graham,4009,FALSE,FALSE,America/Phoenix
191,0.471604938,85544,34.34353,-111.53529,Pine,AZ,Arizona,TRUE,,2763,6.4,4007,Gila,"{""04007"": ""100""}",Gila,4007,FALSE,FALSE,America/Phoenix
192,0.474074074,85545,33.54555,-111.12486,Roosevelt,AZ,Arizona,TRUE,,540,0.5,4007,Gila,"{""04007"": ""97.43"", ""04013"": ""2.57""}",Gila|Maricopa,04007|04013,FALSE,FALSE,America/Phoenix
193,0.47654321,85546,32.7113,-109.58411,Safford,AZ,Arizona,TRUE,,20610,11.8,4009,Graham,"{""04009"": ""100""}",Graham,4009,FALSE,FALSE,America/Phoenix
194,0.479012346,85550,33.5311,-110.48326,San Carlos,AZ,Arizona,TRUE,,5239,3.6,4007,Gila,"{""04007"": ""100""}",Gila,4007,FALSE,FALSE,America/Phoenix
195,0.481481481,85551,32.72087,-109.58365,Solomon,AZ,Arizona,TRUE,,447,3.2,4009,Graham,"{""04009"": ""100""}",Graham,4009,FALSE,FALSE,America/Phoenix
196,0.483950617,85552,32.82182,-109.76941,Thatcher,AZ,Arizona,TRUE,,6671,107.5,4009,Graham,"{""04009"": ""100""}",Graham,4009,FALSE,FALSE,America/Phoenix
197,0.486419753,85553,33.81552,-111.22885,Tonto Basin,AZ,Arizona,TRUE,,1791,2.3,4007,Gila,"{""04007"": ""100""}",Gila,4007,FALSE,FALSE,America/Phoenix
198,0.488888889,85554,33.98597,-110.95425,Young,AZ,Arizona,TRUE,,581,0.3,4007,Gila,"{""04007"": ""100""}",Gila,4007,FALSE,FALSE,America/Phoenix
199,0.491358025,85601,31.5884,-111.31589,Arivaca,AZ,Arizona,TRUE,,723,2.3,4019,Pima,"{""04019"": ""100""}",Pima,4019,FALSE,FALSE,America/Phoenix
200,0.49382716,85602,32.17427,-110.37703,Benson,AZ,Arizona,TRUE,,9051,4.7,4003,Cochise,"{""04003"": ""90.16"", ""04019"": ""9.84""}",Cochise|Pima,04003|04019,FALSE,FALSE,America/Phoenix
