,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
233,80722,40.5082,-103.27497,Atwood,CO,Colorado,TRUE,,419,4.7,8075,Logan,"{""08075"": ""100""}",Logan,8075,FALSE,FALSE,America/Denver
234,80723,40.15002,-103.57075,Brush,CO,Colorado,TRUE,,7180,9.5,8087,Morgan,"{""08087"": ""99.85"", ""08121"": ""0.15""}",Morgan|Washington,08087|08121,FALSE,FALSE,America/Denver
235,80726,40.90626,-102.79085,Crook,CO,Colorado,TRUE,,541,1.3,8075,Logan,"{""08075"": ""100""}",Logan,8075,FALSE,FALSE,America/Denver
236,80727,40.06044,-102.5039,Eckley,CO,Colorado,TRUE,,552,1,8125,Yuma,"{""08125"": ""100""}",Yuma,8125,FALSE,FALSE,America/Denver
237,80728,40.64497,-102.87388,Fleming,CO,Colorado,TRUE,,1060,1.1,8075,Logan,"{""08075"": ""100""}",Logan,8075,FALSE,FALSE,America/Denver
238,80729,40.87932,-104.26502,Grover,CO,Colorado,TRUE,,682,0.4,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
239,80731,40.59618,-102.60413,Haxtun,CO,Colorado,TRUE,,1233,1.3,8095,Phillips,"{""08095"": ""88.35"", ""08075"": ""9.37"", ""08125"": ""1.41"", ""08115"": ""0.87""}",Phillips|Logan|Yuma|Sedgwick,08095|08075|08125|08115,FALSE,FALSE,America/Denver
240,80733,40.3707,-103.45197,Hillrose,CO,Colorado,TRUE,,496,6.1,8087,Morgan,"{""08087"": ""75.61"", ""08121"": ""24.39""}",Morgan|Washington,08087|08121,FALSE,FALSE,America/Denver
241,80734,40.51933,-102.29363,Holyoke,CO,Colorado,TRUE,,3044,2.4,8095,Phillips,"{""08095"": ""96.52"", ""08125"": ""3.48""}",Phillips|Yuma,08095|08125,FALSE,FALSE,America/Denver
242,80735,39.71567,-102.27253,Idalia,CO,Colorado,TRUE,,421,0.6,8125,Yuma,"{""08125"": ""100""}",Yuma,8125,FALSE,FALSE,America/Denver
243,80736,40.81135,-103.03547,Iliff,CO,Colorado,TRUE,,524,1.8,8075,Logan,"{""08075"": ""100""}",Logan,8075,FALSE,FALSE,America/Denver
244,80737,40.87971,-102.18508,Julesburg,CO,Colorado,TRUE,,1679,2.7,8115,Sedgwick,"{""08115"": ""100""}",Sedgwick,8115,FALSE,FALSE,America/Denver
245,80740,39.73604,-103.38471,Lindon,CO,Colorado,TRUE,,103,0.2,8121,Washington,"{""08121"": ""100""}",Washington,8121,FALSE,FALSE,America/Denver
246,80741,40.57082,-103.4719,Merino,CO,Colorado,TRUE,,897,1.5,8075,Logan,"{""08075"": ""89.63"", ""08121"": ""7.81"", ""08087"": ""2.57""}",Logan|Washington|Morgan,08075|08121|08087,FALSE,FALSE,America/Denver
247,80742,40.74922,-103.82828,New Raymer,CO,Colorado,TRUE,,207,0.2,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
248,80743,40.20086,-102.95113,Otis,CO,Colorado,TRUE,,1137,0.9,8121,Washington,"{""08121"": ""100""}",Washington,8121,FALSE,FALSE,America/Denver
249,80744,40.87797,-102.39011,Ovid,CO,Colorado,TRUE,,410,1.2,8115,Sedgwick,"{""08115"": ""100""}",Sedgwick,8115,FALSE,FALSE,America/Denver
250,80745,40.90155,-103.39715,Padroni,CO,Colorado,TRUE,,243,0.4,8075,Logan,"{""08075"": ""100""}",Logan,8075,FALSE,FALSE,America/Denver
251,80746,40.60957,-102.46604,Paoli,CO,Colorado,TRUE,,75,112,8095,Phillips,"{""08095"": ""100""}",Phillips,8095,FALSE,FALSE,America/Denver
252,80747,40.94168,-103.09136,Peetz,CO,Colorado,TRUE,,357,0.8,8075,Logan,"{""08075"": ""100""}",Logan,8075,FALSE,FALSE,America/Denver
253,80749,40.87489,-102.55734,Sedgwick,CO,Colorado,TRUE,,233,0.5,8115,Sedgwick,"{""08115"": ""100""}",Sedgwick,8115,FALSE,FALSE,America/Denver
254,80750,40.41084,-103.60404,Snyder,CO,Colorado,TRUE,,261,0.8,8087,Morgan,"{""08087"": ""100""}",Morgan,8087,FALSE,FALSE,America/Denver
255,80751,40.6371,-103.23146,Sterling,CO,Colorado,TRUE,,18318,15.1,8075,Logan,"{""08075"": ""100""}",Logan,8075,FALSE,FALSE,America/Denver
256,80754,40.72065,-103.66402,Stoneham,CO,Colorado,TRUE,,189,0.3,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
257,80755,39.90933,-102.35404,Vernon,CO,Colorado,TRUE,,101,0.4,8125,Yuma,"{""08125"": ""100""}",Yuma,8125,FALSE,FALSE,America/Denver
258,80757,39.79174,-103.58259,Woodrow,CO,Colorado,TRUE,,194,0.2,8121,Washington,"{""08121"": ""100""}",Washington,8121,FALSE,FALSE,America/Denver
