,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
922,45323,39.84989,-83.92759,Enon,OH,Ohio,TRUE,,4947,301.4,39023,Clark,"{""39023"": ""100""}",Clark,39023,FALSE,FALSE,America/New_York
923,45324,39.82283,-83.99406,Fairborn,OH,Ohio,TRUE,,40867,497.7,39057,Greene,"{""39057"": ""95.16"", ""39023"": ""4.84""}",Greene|Clark,39057|39023,FALSE,FALSE,America/New_York
924,45325,39.69126,-84.42457,Farmersville,OH,Ohio,TRUE,,2407,36.4,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
925,45326,40.14271,-84.09287,Fletcher,OH,Ohio,TRUE,,1145,19.2,39109,Miami,"{""39109"": ""100""}",Miami,39109,FALSE,FALSE,America/New_York
926,45327,39.63251,-84.39985,Germantown,OH,Ohio,TRUE,,9115,73.3,39113,Montgomery,"{""39113"": ""97.17"", ""39017"": ""1.63"", ""39135"": ""1.2""}",Montgomery|Butler|Preble,39113|39017|39135,FALSE,FALSE,America/New_York
927,45328,40.116,-84.49651,Gettysburg,OH,Ohio,TRUE,,576,554.7,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
928,45330,39.64831,-84.52812,Gratis,OH,Ohio,TRUE,,874,388.1,39135,Preble,"{""39135"": ""100""}",Preble,39135,FALSE,FALSE,America/New_York
929,45331,40.09787,-84.64631,Greenville,OH,Ohio,TRUE,,22049,56.9,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
930,45332,39.99702,-84.78665,Hollansburg,OH,Ohio,TRUE,,765,23.2,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
931,45333,40.2476,-84.33283,Houston,OH,Ohio,TRUE,,1313,22.9,39149,Shelby,"{""39149"": ""100""}",Shelby,39149,FALSE,FALSE,America/New_York
932,45334,40.44538,-84.04431,Jackson Center,OH,Ohio,TRUE,,2001,30,39149,Shelby,"{""39149"": ""98.43"", ""39011"": ""1.08"", ""39091"": ""0.49""}",Shelby|Auglaize|Logan,39149|39011|39091,FALSE,FALSE,America/New_York
933,45335,39.63032,-83.73381,Jamestown,OH,Ohio,TRUE,,7033,32,39057,Greene,"{""39057"": ""97.18"", ""39027"": ""1.8"", ""39047"": ""1.02""}",Greene|Clinton|Fayette,39057|39027|39047,FALSE,FALSE,America/New_York
934,45336,40.44015,-84.26137,Kettlersville,OH,Ohio,TRUE,,156,78.5,39149,Shelby,"{""39149"": ""100""}",Shelby,39149,FALSE,FALSE,America/New_York
935,45337,39.97988,-84.42057,Laura,OH,Ohio,TRUE,,1724,32.5,39109,Miami,"{""39109"": ""82.96"", ""39037"": ""17.04""}",Miami|Darke,39109|39037,FALSE,FALSE,America/New_York
936,45338,39.84999,-84.54359,Lewisburg,OH,Ohio,TRUE,,5050,38.3,39135,Preble,"{""39135"": ""100""}",Preble,39135,FALSE,FALSE,America/New_York
937,45339,40.00916,-84.3425,Ludlow Falls,OH,Ohio,TRUE,,1235,33.4,39109,Miami,"{""39109"": ""100""}",Miami,39109,FALSE,FALSE,America/New_York
938,45340,40.37192,-84.04744,Maplewood,OH,Ohio,TRUE,,701,11.7,39149,Shelby,"{""39149"": ""100""}",Shelby,39149,FALSE,FALSE,America/New_York
939,45341,39.87673,-84.02331,Medway,OH,Ohio,TRUE,,3793,253.5,39023,Clark,"{""39023"": ""100""}",Clark,39023,FALSE,FALSE,America/New_York
940,45342,39.62983,-84.27635,Miamisburg,OH,Ohio,TRUE,,36888,410.9,39113,Montgomery,"{""39113"": ""99.66"", ""39165"": ""0.34""}",Montgomery|Warren,39113|39165,FALSE,FALSE,America/New_York
941,45344,39.95646,-84.00956,New Carlisle,OH,Ohio,TRUE,,16283,95.1,39023,Clark,"{""39023"": ""89.27"", ""39109"": ""10.12"", ""39021"": ""0.52"", ""39113"": ""0.09""}",Clark|Miami|Champaign|Montgomery,39023|39109|39021|39113,FALSE,FALSE,America/New_York
942,45345,39.73786,-84.40749,New Lebanon,OH,Ohio,TRUE,,6415,113.3,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
943,45346,39.98073,-84.7113,New Madison,OH,Ohio,TRUE,,2038,18.7,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
944,45347,39.88231,-84.76263,New Paris,OH,Ohio,TRUE,,4346,30.4,39135,Preble,"{""39135"": ""86.08"", ""39037"": ""13.92""}",Preble|Darke,39135|39037,FALSE,FALSE,America/New_York
945,45348,40.32806,-84.65193,New Weston,OH,Ohio,TRUE,,919,11.7,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
946,45349,39.98914,-83.94135,North Hampton,OH,Ohio,TRUE,,423,711.1,39023,Clark,"{""39023"": ""100""}",Clark,39023,FALSE,FALSE,America/New_York
947,45350,40.32442,-84.57367,North Star,OH,Ohio,TRUE,,85,178.5,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
948,45351,40.33941,-84.4952,Osgood,OH,Ohio,TRUE,,255,308,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
949,45352,40.05016,-84.74424,Palestine,OH,Ohio,TRUE,,242,636.5,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
950,45353,40.29252,-84.04274,Pemberton,OH,Ohio,TRUE,,134,18.4,39149,Shelby,"{""39149"": ""100""}",Shelby,39149,FALSE,FALSE,America/New_York
951,45354,39.91054,-84.39968,Phillipsburg,OH,Ohio,TRUE,,570,250.3,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
952,45356,40.16088,-84.23154,Piqua,OH,Ohio,TRUE,,24891,126.1,39109,Miami,"{""39109"": ""97.22"", ""39149"": ""2.78""}",Miami|Shelby,39109|39149,FALSE,FALSE,America/New_York
953,45358,39.98659,-84.48777,Pitsburg,OH,Ohio,TRUE,,303,765,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
954,45359,40.05141,-84.35256,Pleasant Hill,OH,Ohio,TRUE,,1896,48.6,39109,Miami,"{""39109"": ""100""}",Miami,39109,FALSE,FALSE,America/New_York
955,45360,40.33063,-84.09166,Port Jefferson,OH,Ohio,TRUE,,392,998,39149,Shelby,"{""39149"": ""100""}",Shelby,39149,FALSE,FALSE,America/New_York
956,45361,39.96374,-84.41484,Potsdam,OH,Ohio,TRUE,,305,264.2,39109,Miami,"{""39109"": ""100""}",Miami,39109,FALSE,FALSE,America/New_York
957,45362,40.28677,-84.6357,Rossburg,OH,Ohio,TRUE,,941,11.3,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
958,45363,40.24047,-84.39892,Russia,OH,Ohio,TRUE,,1811,29.9,39149,Shelby,"{""39149"": ""100""}",Shelby,39149,FALSE,FALSE,America/New_York
959,45365,40.28424,-84.15953,Sidney,OH,Ohio,TRUE,,30016,72.2,39149,Shelby,"{""39149"": ""99.96"", ""39021"": ""0.04""}",Shelby|Champaign,39149|39021,FALSE,FALSE,America/New_York
960,45368,39.84329,-83.65488,South Charleston,OH,Ohio,TRUE,,4824,23.5,39023,Clark,"{""39023"": ""98.88"", ""39057"": ""1.12""}",Clark|Greene,39023|39057,FALSE,FALSE,America/New_York
961,45369,39.95302,-83.6043,South Vienna,OH,Ohio,TRUE,,3559,31.2,39023,Clark,"{""39023"": ""99.49"", ""39097"": ""0.51""}",Clark|Madison,39023|39097,FALSE,FALSE,America/New_York
962,45370,39.60729,-84.02839,Spring Valley,OH,Ohio,TRUE,,2445,43.9,39057,Greene,"{""39057"": ""100""}",Greene,39057,FALSE,FALSE,America/New_York
963,45371,39.94036,-84.16255,Tipp City,OH,Ohio,TRUE,,20324,159.3,39109,Miami,"{""39109"": ""99.64"", ""39113"": ""0.36""}",Miami|Montgomery,39109|39113,FALSE,FALSE,America/New_York
964,45372,40.01472,-83.83862,Tremont City,OH,Ohio,TRUE,,345,601.6,39023,Clark,"{""39023"": ""100""}",Clark,39023,FALSE,FALSE,America/New_York
965,45373,40.03218,-84.19478,Troy,OH,Ohio,TRUE,,36131,163.1,39109,Miami,"{""39109"": ""100""}",Miami,39109,FALSE,FALSE,America/New_York
966,45377,39.89645,-84.22334,Vandalia,OH,Ohio,TRUE,,15332,268,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
967,45378,39.90288,-84.48874,Verona,OH,Ohio,TRUE,,341,576.4,39135,Preble,"{""39135"": ""100""}",Preble,39135,FALSE,FALSE,America/New_York
968,45380,40.24335,-84.51429,Versailles,OH,Ohio,TRUE,,5520,31.2,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
969,45381,39.73152,-84.52454,West Alexandria,OH,Ohio,TRUE,,5318,40,39135,Preble,"{""39135"": ""96.06"", ""39113"": ""3.94""}",Preble|Montgomery,39135|39113,FALSE,FALSE,America/New_York
970,45382,39.90036,-84.61347,West Manchester,OH,Ohio,TRUE,,1362,25.5,39135,Preble,"{""39135"": ""82.58"", ""39037"": ""17.42""}",Preble|Darke,39135|39037,FALSE,FALSE,America/New_York
971,45383,39.95621,-84.33772,West Milton,OH,Ohio,TRUE,,6924,102.5,39109,Miami,"{""39109"": ""100""}",Miami,39109,FALSE,FALSE,America/New_York
972,45384,39.71532,-83.88486,Wilberforce,OH,Ohio,TRUE,,2186,648.5,39057,Greene,"{""39057"": ""100""}",Greene,39057,FALSE,FALSE,America/New_York
973,45385,39.6698,-83.91316,Xenia,OH,Ohio,TRUE,,39139,110.5,39057,Greene,"{""39057"": ""100""}",Greene,39057,FALSE,FALSE,America/New_York
974,45387,39.79806,-83.88693,Yellow Springs,OH,Ohio,TRUE,,5390,75.4,39057,Greene,"{""39057"": ""95.76"", ""39023"": ""4.24""}",Greene|Clark,39057|39023,FALSE,FALSE,America/New_York
975,45388,40.32643,-84.4819,Yorkshire,OH,Ohio,TRUE,,946,20.9,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
976,45389,40.05723,-84.02755,Christiansburg,OH,Ohio,TRUE,,425,509.5,39021,Champaign,"{""39021"": ""100""}",Champaign,39021,FALSE,FALSE,America/New_York
977,45390,40.21875,-84.76887,Union City,OH,Ohio,TRUE,,3310,24.2,39037,Darke,"{""39037"": ""100""}",Darke,39037,FALSE,FALSE,America/New_York
